"trip_id","starttime","stoptime","bikeid","tripduration","from_station_name","to_station_name","from_station_id","to_station_id","usertype","gender","birthyear"
112043,"2015-07-18 21:06:00","2015-07-18 21:26:00","SEA00261","1175.969","Key Arena / 1st Ave N & Harrison St","Harvard Ave & E Pine St","SLU-19","CH-09","Annual Member","Male",1988
29124,"2015-01-18 09:14:00","2015-01-18 09:24:00","SEA00054","615.095","3rd Ave & Broad St","REI / Yale Ave N & John St","BT-01","SLU-01","Annual Member","Male",1984
39881,"2015-02-22 10:01:00","2015-02-22 10:14:00","SEA00237","769.313","2nd Ave & Vine St","Lake Union Park / Valley St & Boren Ave N","BT-03","SLU-17","Annual Member","Female",1986
8543,"2014-11-01 20:02:00","2014-11-01 20:23:00","SEA00133","1278.514","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","City Hall / 4th Ave & James St","PS-05","CBD-07","Short-Term Pass Holder","",""
39906,"2015-02-22 11:04:00","2015-02-22 11:35:00","SEA00153","1826.261","PATH / 9th Ave & Westlake Ave","2nd Ave & Pine St","SLU-07","CBD-13","Short-Term Pass Holder","",""
61775,"2015-04-20 18:20:00","2015-04-20 18:36:00","SEA00271","955.658","Occidental Park / Occidental Ave S & S Washington St","3rd Ave & Broad St","PS-04","BT-01","Short-Term Pass Holder","",""
24788,"2014-12-30 11:39:00","2014-12-30 11:59:00","SEA00460","1222.721","Harvard Ave & E Pine St","Occidental Park / Occidental Ave S & S Washington St","CH-09","PS-04","Short-Term Pass Holder","",""
4226,"2014-10-20 17:33:00","2014-10-20 17:37:00","SEA00429","242.79","UW Engineering Library / E Stevens Way NE & Jefferson Rd","15th Ave NE & NE 40th St","UW-06","UW-04","Annual Member","Male",1993
104902,"2015-07-08 13:52:00","2015-07-08 14:16:00","SEA00459","1423.022","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","3rd Ave & Broad St","WF-04","BT-01","Short-Term Pass Holder","",""
48532,"2015-03-19 17:50:00","2015-03-19 18:12:00","SEA00276","1321.483","Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St","Pier 69 / Alaskan Way & Clay St","EL-01","WF-01","Annual Member","Female",1992
66005,"2015-04-29 20:42:00","2015-04-29 20:47:00","SEA00277","295.629","2nd Ave & Blanchard St","PATH / 9th Ave & Westlake Ave","BT-05","SLU-07","Annual Member","Male",1973
26346,"2015-01-07 14:25:00","2015-01-07 14:48:00","SEA00110","1367.235","UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd","Children's Hospital / Sandpoint Way NE & 40th Ave NE","UW-10","DPD-03","Annual Member","Female",1979
123423,"2015-08-06 09:13:00","2015-08-06 09:19:00","SEA00185","342.222","E Blaine St & Fairview Ave E","Lake Union Park / Valley St & Boren Ave N","EL-03","SLU-17","Annual Member","Male",1988
90097,"2015-06-13 17:56:00","2015-06-13 18:12:00","SEA00024","951.392","12th Ave & E Denny Way","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","CH-06","PS-05","Annual Member","Female",1991
4644,"2014-10-21 17:20:00","2014-10-21 17:35:00","SEA00489","860.776","15th Ave NE & NE 40th St","UW Intramural Activities Building","UW-04","UW-07","Annual Member","Female",1983
131595,"2015-08-19 15:26:00","2015-08-19 15:48:00","SEA00390","1358.729","Dexter Ave & Denny Way","Lake Union Park / Valley St & Boren Ave N","SLU-18","SLU-17","Short-Term Pass Holder","",""
142617,"2015-09-10 19:07:00","2015-09-10 20:38:00","SEA00121","5441.997","12th Ave & NE Campus Pkwy","12th Ave & NE Campus Pkwy","UD-04","UD-04","Short-Term Pass Holder","",""
131272,"2015-08-19 07:53:00","2015-08-19 08:10:00","SEA00354","1043.319","15th Ave E & E Thomas St","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","CH-05","PS-05","Annual Member","Female",1985
110511,"2015-07-16 19:35:00","2015-07-16 19:58:00","SEA00055","1379.277","Frye Art Museum / Terry Ave & Columbia St","3rd Ave & Broad St","FH-01","BT-01","Annual Member","Male",1988
83952,"2015-06-03 09:48:00","2015-06-03 09:57:00","SEA00183","524.499","E Pine St & 16th Ave","6th Ave & Blanchard St","CH-07","BT-04","Annual Member","Male",1993
74773,"2015-05-17 14:48:00","2015-05-17 15:20:00","SEA00091","1950.856","3rd Ave & Broad St","E Harrison St & Broadway Ave E","BT-01","CH-02","Short-Term Pass Holder","",""
127970,"2015-08-13 11:55:00","2015-08-13 12:01:00","SEA00065","337.236","Terry Ave & Stewart St","2nd Ave & Blanchard St","SLU-20","BT-05","Annual Member","Male",1976
16581,"2014-11-23 16:46:00","2014-11-23 16:48:00","SEA00355","133.61","REI / Yale Ave N & John St","REI / Yale Ave N & John St","SLU-01","SLU-01","Annual Member","Male",1936
113732,"2015-07-21 19:04:00","2015-07-21 19:19:00","SEA00104","874.236","Pier 69 / Alaskan Way & Clay St","Occidental Park / Occidental Ave S & S Washington St","WF-01","PS-04","Short-Term Pass Holder","",""
47973,"2015-03-18 10:21:00","2015-03-18 10:26:00","SEA00116","335.666","7th Ave & Union St","2nd Ave & Vine St","CBD-03","BT-03","Annual Member","Male",1975
35012,"2015-02-08 15:35:00","2015-02-08 15:41:00","SEA00290","390.666","2nd Ave & Vine St","2nd Ave & Vine St","BT-03","BT-03","Short-Term Pass Holder","",""
138643,"2015-09-02 12:11:00","2015-09-02 12:20:00","SEA00233","519.801","Republican St & Westlake Ave N","2nd Ave & Blanchard St","SLU-04","BT-05","Annual Member","Male",1983
59045,"2015-04-17 15:15:00","2015-04-17 15:28:00","SEA00208","753.8","2nd Ave & Spring St","9th Ave N & Mercer St","CBD-06","DPD-01","Annual Member","Male",1981
103285,"2015-07-06 04:08:00","2015-07-06 09:25:00","SEA00066","19030.227","Key Arena / 1st Ave N & Harrison St","1st Ave & Marion St","SLU-19","CBD-05","Annual Member","Male",1962
30922,"2015-01-24 15:26:00","2015-01-24 15:41:00","SEA00424","883.237","Bellevue Ave & E Pine St","Occidental Park / Occidental Ave S & S Washington St","CH-12","PS-04","Short-Term Pass Holder","",""
77147,"2015-05-21 17:27:00","2015-05-21 17:33:00","SEA00472","306.923","9th Ave N & Mercer St","Dexter Ave & Denny Way","DPD-01","SLU-18","Annual Member","Male",1981
106573,"2015-07-10 20:26:00","2015-07-10 22:17:00","SEA00107","6711.981","Pier 69 / Alaskan Way & Clay St","Pier 69 / Alaskan Way & Clay St","WF-01","WF-01","Short-Term Pass Holder","",""
62663,"2015-04-22 07:40:00","2015-04-22 08:08:00","SEA00119","1681.45","Lake Union Park / Valley St & Boren Ave N","15th Ave NE & NE 40th St","SLU-17","UW-04","Short-Term Pass Holder","",""
154605,"2015-10-06 12:37:00","2015-10-06 12:41:00","SEA00098","223.18","2nd Ave & Spring St","Occidental Park / Occidental Ave S & S Washington St","CBD-06","PS-04","Annual Member","Male",1978
13399,"2014-11-13 18:02:00","2014-11-13 18:11:00","SEA00355","580.882","Pier 69 / Alaskan Way & Clay St","Occidental Park / Occidental Ave S & S Washington St","WF-01","PS-04","Annual Member","Male",1979
135354,"2015-08-26 07:27:00","2015-08-26 07:36:00","SEA00064","576.187","12th Ave & E Mercer St","Republican St & Westlake Ave N","CH-15","SLU-04","Annual Member","Male",1976
66669,"2015-05-01 12:29:00","2015-05-01 12:57:00","SEA00328","1644.238","Lake Union Park / Valley St & Boren Ave N","Lake Union Park / Valley St & Boren Ave N","SLU-17","SLU-17","Annual Member","Female",1982
18960,"2014-12-04 08:27:00","2014-12-04 08:32:00","SEA00095","318.654","12th Ave & E Mercer St","Cal Anderson Park / 11th Ave & Pine St","CH-15","CH-08","Short-Term Pass Holder","",""
2354,"2014-10-17 08:32:00","2014-10-17 08:39:00","SEA00251","434.553","15th Ave E & E Thomas St","7th Ave & Union St","CH-05","CBD-03","Annual Member","Male",1986
78929,"2015-05-25 11:59:00","2015-05-25 12:28:00","SEA00421","1728.986","Westlake Ave & 6th Ave","2nd Ave & Pine St","SLU-15","CBD-13","Short-Term Pass Holder","",""
79230,"2015-05-25 17:38:00","2015-05-25 17:45:00","SEA00472","374.242","Lake Union Park / Valley St & Boren Ave N","PATH / 9th Ave & Westlake Ave","SLU-17","SLU-07","Annual Member","Male",1990
101850,"2015-07-04 00:53:00","2015-07-04 01:30:00","SEA00297","2209.184","UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd","Pine St & 9th Ave","UW-10","SLU-16","Annual Member","Male",1984
50884,"2015-03-26 18:35:00","2015-03-26 19:01:00","SEA00375","1577.678","12th Ave & E Mercer St","E Harrison St & Broadway Ave E","CH-15","CH-02","Short-Term Pass Holder","",""
97432,"2015-06-26 09:39:00","2015-06-26 09:55:00","SEA00111","941.732","Westlake Ave & 6th Ave","Key Arena / 1st Ave N & Harrison St","SLU-15","SLU-19","Annual Member","Male",1962
145610,"2015-09-17 07:48:00","2015-09-17 07:55:00","SEA00088","410.204","Cal Anderson Park / 11th Ave & Pine St","Summit Ave E & E Republican St","CH-08","CH-03","Annual Member","Female",1990
60225,"2015-04-19 08:08:00","2015-04-19 08:20:00","SEA00336","707.973","Dexter Ave & Denny Way","Pine St & 9th Ave","SLU-18","SLU-16","Short-Term Pass Holder","",""
152314,"2015-10-01 15:25:00","2015-10-01 15:40:00","SEA00305","884.622","Occidental Park / Occidental Ave S & S Washington St","City Hall / 4th Ave & James St","PS-04","CBD-07","Short-Term Pass Holder","",""
66754,"2015-05-01 15:21:00","2015-05-01 15:43:00","SEA00430","1307.299","6th Ave S & S King St","6th Ave S & S King St","ID-04","ID-04","Short-Term Pass Holder","",""
77499,"2015-05-22 12:40:00","2015-05-22 15:04:00","SEA00074","8634.333","PATH / 9th Ave & Westlake Ave","PATH / 9th Ave & Westlake Ave","SLU-07","SLU-07","Short-Term Pass Holder","",""
36612,"2015-02-13 13:11:00","2015-02-13 13:40:00","SEA00213","1723.412","3rd Ave & Broad St","2nd Ave & Spring St","BT-01","CBD-06","Short-Term Pass Holder","",""
87755,"2015-06-09 21:13:00","2015-06-09 21:34:00","SEA00333","1252.779","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","Key Arena / 1st Ave N & Harrison St","PS-05","SLU-19","Annual Member","Male",1984
101678,"2015-07-03 18:21:00","2015-07-03 18:27:00","SEA00218","361.047","3rd Ave & Broad St","Pier 69 / Alaskan Way & Clay St","BT-01","WF-01","Short-Term Pass Holder","",""
141969,"2015-09-09 18:17:00","2015-09-09 18:49:00","SEA00261","1876.373","Burke Museum / E Stevens Way NE & Memorial Way NE","Burke Museum / E Stevens Way NE & Memorial Way NE","UW-02","UW-02","Short-Term Pass Holder","",""
53264,"2015-04-02 08:45:00","2015-04-02 08:53:00","SEA00104","439.527","3rd Ave & Broad St","2nd Ave & Spring St","BT-01","CBD-06","Annual Member","Male",1984
15393,"2014-11-19 16:41:00","2014-11-19 16:45:00","SEA00439","276.211","E Pine St & 16th Ave","15th Ave E & E Thomas St","CH-07","CH-05","Annual Member","Female",1959
64196,"2015-04-25 15:27:00","2015-04-25 15:41:00","SEA00205","834.748","2nd Ave & Vine St","3rd Ave & Broad St","BT-03","BT-01","Short-Term Pass Holder","",""
124097,"2015-08-07 09:32:00","2015-08-07 09:45:00","SEA00213","771.921","Cal Anderson Park / 11th Ave & Pine St","Republican St & Westlake Ave N","CH-08","SLU-04","Annual Member","Male",1993
120791,"2015-08-02 07:53:00","2015-08-02 10:15:00","SEA00315","8531.966","Pier 69 / Alaskan Way & Clay St","Pier 69 / Alaskan Way & Clay St","WF-01","WF-01","Short-Term Pass Holder","",""
91821,"2015-06-16 13:31:00","2015-06-16 13:37:00","SEA00189","347.089","City Hall / 4th Ave & James St","6th Ave S & S King St","CBD-07","ID-04","Annual Member","Male",1960
117707,"2015-07-28 14:16:00","2015-07-28 15:01:00","SEA00352","2677.03","City Hall / 4th Ave & James St","15th Ave NE & NE 40th St","CBD-07","UW-04","Short-Term Pass Holder","",""
1483,"2014-10-15 00:35:00","2014-10-15 00:53:00","SEA00300","1064.28","Lake Union Park / Valley St & Boren Ave N","Eastlake Ave E & E Allison St","SLU-17","EL-05","Short-Term Pass Holder","",""
52655,"2015-03-31 14:58:00","2015-03-31 15:29:00","SEA00200","1872.534","12th Ave & NE Campus Pkwy","Lake Union Park / Valley St & Boren Ave N","UD-04","SLU-17","Short-Term Pass Holder","",""
110377,"2015-07-16 17:29:00","2015-07-16 17:58:00","SEA00430","1767.487","Westlake Ave & 6th Ave","Eastlake Ave E & E Allison St","SLU-15","EL-05","Short-Term Pass Holder","",""
38647,"2015-02-18 15:20:00","2015-02-18 15:37:00","SEA00258","990.086","Lake Union Park / Valley St & Boren Ave N","Lake Union Park / Valley St & Boren Ave N","SLU-17","SLU-17","Short-Term Pass Holder","",""
26533,"2015-01-08 07:33:00","2015-01-08 07:43:00","SEA00091","629.8","E Pine St & 16th Ave","2nd Ave & Spring St","CH-07","CBD-06","Annual Member","Female",1986
34012,"2015-02-03 20:22:00","2015-02-03 20:30:00","SEA00172","499.243","REI / Yale Ave N & John St","2nd Ave & Blanchard St","SLU-01","BT-05","Annual Member","Male",1987
28522,"2015-01-15 13:14:00","2015-01-15 13:54:00","SEA00266","2438.342","NE 47th St & 12th Ave NE","NE 47th St & 12th Ave NE","UD-07","UD-07","Short-Term Pass Holder","",""
85124,"2015-06-05 12:32:00","2015-06-05 12:38:00","SEA00061","350.594","Harvard Ave & E Pine St","PATH / 9th Ave & Westlake Ave","CH-09","SLU-07","Annual Member","Male",1991
18195,"2014-12-01 12:27:00","2014-12-01 12:32:00","SEA00104","266.167","9th Ave N & Mercer St","PATH / 9th Ave & Westlake Ave","DPD-01","SLU-07","Annual Member","Male",1990
58690,"2015-04-16 20:09:00","2015-04-16 20:24:00","SEA00379","868.986","Cal Anderson Park / 11th Ave & Pine St","Eastlake Ave E & E Allison St","CH-08","EL-05","Annual Member","Female",1965
40730,"2015-02-24 18:43:00","2015-02-24 18:53:00","SEA00431","577.043","Harvard Ave & E Pine St","Westlake Ave & 6th Ave","CH-09","SLU-15","Short-Term Pass Holder","",""
151329,"2015-09-29 14:34:00","2015-09-29 14:45:00","SEA00116","631.958","12th Ave & E Mercer St","REI / Yale Ave N & John St","CH-15","SLU-01","Short-Term Pass Holder","",""
19964,"2014-12-08 12:20:00","2014-12-08 12:27:00","SEA00095","402.188","Westlake Ave & 6th Ave","3rd Ave & Broad St","SLU-15","BT-01","Annual Member","Male",1980
63905,"2015-04-24 21:30:00","2015-04-24 21:39:00","SEA00117","565.218","E Pine St & 16th Ave","E Harrison St & Broadway Ave E","CH-07","CH-02","Short-Term Pass Holder","",""
69425,"2015-05-07 13:23:00","2015-05-07 14:02:00","SEA00342","2365.258","Children's Hospital / Sandpoint Way NE & 40th Ave NE","NE 47th St & 12th Ave NE","DPD-03","UD-07","Short-Term Pass Holder","",""
4947,"2014-10-23 07:58:00","2014-10-23 08:09:00","SEA00422","678.579","12th Ave & E Denny Way","City Hall / 4th Ave & James St","CH-06","CBD-07","Annual Member","Male",1983
118308,"2015-07-29 11:01:00","2015-07-29 11:11:00","SEA00262","647.423","3rd Ave & Broad St","2nd Ave & Spring St","BT-01","CBD-06","Annual Member","Female",1991
34891,"2015-02-08 11:51:00","2015-02-08 12:08:00","SEA00443","1009.976","2nd Ave & Blanchard St","2nd Ave & Pine St","BT-05","CBD-13","Short-Term Pass Holder","",""
53883,"2015-04-03 18:48:00","2015-04-03 18:53:00","SEA00203","292.016","E Pine St & 16th Ave","Harvard Ave & E Pine St","CH-07","CH-09","Annual Member","Other",1978
149666,"2015-09-26 11:16:00","2015-09-26 15:01:00","SEA00471","13522.887","6th Ave S & S King St","Harvard Ave & E Pine St","ID-04","CH-09","Short-Term Pass Holder","",""
38474,"2015-02-18 07:22:00","2015-02-18 07:35:00","SEA00431","774.062","1st Ave & Marion St","7th Ave & Union St","CBD-05","CBD-03","Annual Member","Female",1973
69390,"2015-05-07 12:08:00","2015-05-07 12:17:00","SEA00394","536.181","2nd Ave & Vine St","Republican St & Westlake Ave N","BT-03","SLU-04","Annual Member","Male",1981
60624,"2015-04-19 14:24:00","2015-04-19 16:01:00","SEA00313","5793.048","Pier 69 / Alaskan Way & Clay St","Pier 69 / Alaskan Way & Clay St","WF-01","WF-01","Short-Term Pass Holder","",""
83319,"2015-06-01 20:27:00","2015-06-01 20:47:00","SEA00330","1155.925","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","Pier 69 / Alaskan Way & Clay St","WF-04","WF-01","Short-Term Pass Holder","",""
96802,"2015-06-25 08:52:00","2015-06-25 09:08:00","SEA00249","933.032","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","Pier 69 / Alaskan Way & Clay St","PS-05","WF-01","Annual Member","Male",1963
107703,"2015-07-12 19:28:00","2015-07-12 19:56:00","SEA00097","1711.762","3rd Ave & Broad St","1st Ave & Marion St","BT-01","CBD-05","Short-Term Pass Holder","",""
1105,"2014-10-14 12:35:00","2014-10-14 12:46:00","SEA00251","668.329","REI / Yale Ave N & John St","E Blaine St & Fairview Ave E","SLU-01","EL-03","Annual Member","Male",1971
11091,"2014-11-08 11:37:00","2014-11-08 12:45:00","SEA00334","4106.571","Pier 69 / Alaskan Way & Clay St","Pier 69 / Alaskan Way & Clay St","WF-01","WF-01","Short-Term Pass Holder","",""
39494,"2015-02-21 11:23:00","2015-02-21 11:36:00","SEA00040","777.499","Cal Anderson Park / 11th Ave & Pine St","King Street Station Plaza / 2nd Ave Extension S & S Jackson St","CH-08","PS-05","Annual Member","Male",1981
138771,"2015-09-02 17:24:00","2015-09-02 17:25:00","SEA00102","110.091","6th Ave & Blanchard St","PATH / 9th Ave & Westlake Ave","BT-04","SLU-07","Annual Member","Male",1983
53460,"2015-04-02 17:11:00","2015-04-02 17:27:00","SEA00305","985.253","Republican St & Westlake Ave N","Westlake Ave & 6th Ave","SLU-04","SLU-15","Short-Term Pass Holder","",""
88023,"2015-06-10 13:29:00","2015-06-10 13:38:00","SEA00238","526.041","Summit Ave & E Denny Way","2nd Ave & Blanchard St","CH-01","BT-05","Annual Member","Male",1978
28804,"2015-01-16 14:41:00","2015-01-16 15:12:00","SEA00300","1857.384","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","Pier 69 / Alaskan Way & Clay St","WF-04","WF-01","Short-Term Pass Holder","",""
124193,"2015-08-07 11:20:00","2015-08-07 11:51:00","SEA00236","1868.967","Harvard Ave & E Pine St","Key Arena / 1st Ave N & Harrison St","CH-09","SLU-19","Short-Term Pass Holder","",""
76698,"2015-05-20 22:34:00","2015-05-20 22:43:00","SEA00464","561.411","1st Ave & Marion St","2nd Ave & Pine St","CBD-05","CBD-13","Short-Term Pass Holder","",""
63284,"2015-04-23 09:23:00","2015-04-23 09:33:00","SEA00186","626.603","2nd Ave & Pine St","PATH / 9th Ave & Westlake Ave","CBD-13","SLU-07","Annual Member","Female",1987
33252,"2015-01-31 14:16:00","2015-01-31 14:44:00","SEA00178","1725.525","Pier 69 / Alaskan Way & Clay St","Seattle Aquarium / Alaskan Way S & Elliott Bay Trail","WF-01","WF-04","Short-Term Pass Holder","",""
22580,"2014-12-19 08:29:00","2014-12-19 08:44:00","SEA00389","877.172","1st Ave & Marion St","2nd Ave & Vine St","CBD-05","BT-03","Annual Member","Male",1968
132406,"2015-08-20 21:07:00","2015-08-20 21:19:00","SEA00395","756.3","Republican St & Westlake Ave N","Bellevue Ave & E Pine St","SLU-04","CH-12","Short-Term Pass Holder","",""
29186,"2015-01-18 17:09:00","2015-01-18 17:17:00","SEA00464","432.31","Summit Ave E & E Republican St","9th Ave N & Mercer St","CH-03","DPD-01","Annual Member","Male",1991
72754,"2015-05-13 08:44:00","2015-05-13 08:50:00","SEA00297","376.26","Pine St & 9th Ave","PATH / 9th Ave & Westlake Ave","SLU-16","SLU-07","Annual Member","Male",1987
38165,"2015-02-17 10:15:00","2015-02-17 10:18:00","SEA00462","171.069","REI / Yale Ave N & John St","REI / Yale Ave N & John St","SLU-01","SLU-01","Annual Member","Female",1980
